"sale_year","sale_month","cat1_name","goods_season","goods_num","sale_amount","origin_amount","settel_amount"
2015,5,"J马夹","2-夏",20,1.12,2.3,1.12
2015,5,"J马夹","3-秋",12,0.42,1.33,0.42
2015,5,"K梭织裤","1-春",91,2.86,7.71,2.86
2015,5,"K梭织裤","2-夏",930,28.71,74.05,28.71
2015,5,"K梭织裤","3-秋",168,3.89,14.08,3.89
2015,5,"K梭织裤","4-冬",51,1.33,5.04,1.33
2015,5,"L连衣裙","1-春",145,6.72,18.33,6.72
2015,5,"L连衣裙","2-夏",1515,79.94,184.98,79.94
2015,5,"L连衣裙","3-秋",124,3.97,16.2,3.97
2015,5,"L连衣裙","4-冬",48,1.46,6.65,1.46
2015,5,"M棉衣","1-春",7,0.14,0.9,0.14
2015,5,"M棉衣","4-冬",1,0.02,0.2,0.02
2015,5,"N牛仔裤","1-春",92,3.16,8.78,3.16
2015,5,"N牛仔裤","2-夏",95,2.47,7.67,2.47
2015,5,"N牛仔裤","3-秋",42,1.19,4.07,1.19
2015,5,"N牛仔裤","4-冬",9,0.31,0.97,0.31
2015,5,"P皮衣","1-春",4,0.19,0.83,0.19
2015,5,"P皮衣","3-秋",5,0.53,2.46,0.53
2015,5,"P皮衣","4-冬",1,0.05,0.4,0.05
2015,5,"Q腰裙","1-春",65,2.19,5.34,2.19
2015,5,"Q腰裙","2-夏",170,5.01,12.33,5.01
2015,5,"Q腰裙","3-秋",31,0.61,2.28,0.61
2015,5,"Q腰裙","4-冬",11,0.22,1.04,0.22
2015,5,"S饰品","1-春",26,0.39,1.14,0.39
2015,5,"S饰品","2-夏",16,0.16,0.4,0.16
2015,5,"S饰品","3-秋",4,0.05,0.14,0.05
2015,5,"S饰品","4-冬",4,0.14,0.4,0.14
2015,5,"T恤","1-春",116,3.15,8.59,3.15
2015,5,"T恤","2-夏",1560,37.29,113.03,37.29
2015,5,"T恤","3-秋",190,3.38,16.74,3.38
2015,5,"T恤","4-冬",7,0.11,0.54,0.11
2015,5,"W外套","1-春",32,1.3,4,1.3
2015,5,"W外套","2-夏",179,7.9,15.93,7.9
2015,5,"W外套","3-秋",89,2.46,12.43,2.46
2015,5,"W外套","4-冬",-1,-0.06,-0.28,-0.06
2015,5,"X西装","1-春",12,0.44,1.5,0.44
2015,5,"X西装","2-夏",5,0.26,0.72,0.26
2015,5,"X西装","3-秋",11,0.47,1.26,0.47
2015,5,"Y羽绒服","4-冬",22,0.84,4.14,0.84
2015,6,"女装","1-春",229,2.49,20.43,2.49
2015,6,"女装","3-秋",25,0.23,3.69,0.23
2015,6,"A针织衫","1-春",42,1.21,4.79,1.21
2015,6,"A针织衫","2-夏",11,0.23,1.29,0.23
2015,6,"A针织衫","3-秋",8,0.11,1.27,0.11
2015,6,"A针织衫","4-冬",6,0.13,0.93,0.13
2015,6,"B背心","1-春",94,1.06,2.48,1.06
2015,6,"B背心","2-夏",40,0.66,2,0.66
2015,6,"B背心","3-秋",23,0.19,0.94,0.19
2015,6,"C衬衣","1-春",37,1.28,3.99,1.28
2015,6,"C衬衣","2-夏",924,42.85,87.24,42.85
2015,6,"C衬衣","3-秋",8,0.14,0.72,0.14
2015,6,"C衬衣","4-冬",1,0.06,0.13,0.06
2015,6,"D大衣","4-冬",1,0.13,0.27,0.13
2015,6,"E上衣","1-春",32,0.89,2.28,0.89
2015,6,"E上衣","2-夏",835,30.51,67.98,30.51
2015,6,"E上衣","3-秋",112,3.25,8.29,3.25
2015,6,"F风衣","1-春",7,0.21,1.12,0.21
2015,6,"F风衣","3-秋",5,0.23,0.9,0.23
2015,6,"H打底裤","1-春",20,0.62,1.26,0.62
2015,6,"H打底裤","2-夏",36,1.25,2.26,1.25
2015,6,"H打底裤","4-冬",13,0.25,1.06,0.25
2015,6,"J马夹","1-春",3,0.22,0.35,0.22
2015,6,"J马夹","2-夏",13,0.72,1.73,0.72
2015,6,"J马夹","3-秋",4,0.15,0.48,0.15
2015,6,"K梭织裤","1-春",97,3.33,8.65,3.33
2015,6,"K梭织裤","2-夏",618,19.67,48.3,19.67
2015,6,"K梭织裤","3-秋",97,2.03,7.93,2.03
2015,6,"K梭织裤","4-冬",27,0.53,2.57,0.53
2015,6,"L连衣裙","1-春",52,2.29,6.6,2.29
2015,6,"L连衣裙","2-夏",1349,78.25,173.83,78.25
2015,6,"L连衣裙","3-秋",68,1.77,9.29,1.77
2015,6,"L连衣裙","4-冬",32,0.84,4.35,0.84
2015,6,"L连衣裙","5-未定义",1,0.04,0.13,0.04
2015,6,"M棉衣","4-冬",3,0.06,0.7,0.06
2015,6,"N牛仔裤","1-春",36,1.22,3.41,1.22
2015,6,"N牛仔裤","2-夏",56,1.59,4.36,1.59
2015,6,"N牛仔裤","3-秋",33,1.11,3.09,1.11
2015,6,"N牛仔裤","4-冬",3,0.08,0.32,0.08
2015,6,"P皮衣","2-夏",1,0.07,0.17,0.07
2015,6,"P皮衣","3-秋",1,0.08,0.38,0.08
2015,6,"Q腰裙","1-春",32,1.14,2.91,1.14
2015,6,"Q腰裙","2-夏",93,2.5,6.18,2.5
2015,6,"Q腰裙","3-秋",3,0.01,0.15,0.01
2015,6,"Q腰裙","4-冬",1,0.03,0.08,0.03
2015,6,"S饰品","1-春",9,0.13,0.24,0.13
2015,6,"S饰品","2-夏",4,0.04,0.1,0.04
2015,6,"S饰品","3-秋",5,0.09,0.29,0.09
2015,6,"S饰品","4-冬",7,0.25,0.68,0.25
2015,6,"T恤","1-春",41,0.87,3.04,0.87
2015,6,"T恤","2-夏",942,27.4,67.84,27.4
2015,6,"T恤","3-秋",84,1.45,7.45,1.45
2015,6,"T恤","4-冬",2,0.02,0.16,0.02
2015,6,"W外套","1-春",10,0.42,1.38,0.42
2015,6,"W外套","2-夏",105,4.36,9.34,4.36
2015,6,"W外套","3-秋",7,0.34,1.08,0.34
2015,6,"W外套","4-冬",4,0.17,1.09,0.17
2015,6,"X西装","1-春",6,0.19,0.72,0.19
2015,6,"X西装","2-夏",3,0.17,0.4,0.17
2015,6,"X西装","3-秋",2,0.15,0.29,0.15
2015,6,"Y羽绒服","4-冬",0,0,0,0
2015,7,"女装","1-春",136,1.48,11.6,1.48
2015,7,"女装","3-秋",12,0.12,1.99,0.12
2015,7,"未定义","5-未定义",4,0.04,0.33,0.04
2015,7,"A针织衫","1-春",19,0.52,2.29,0.52
2015,7,"A针织衫","2-夏",5,0.14,0.57,0.14
2015,7,"A针织衫","3-秋",18,0.8,2.17,0.8
2015,7,"A针织衫","4-冬",4,0.12,0.71,0.12
2015,7,"B背心","1-春",79,0.98,2.06,0.98
2015,7,"B背心","2-夏",27,0.61,1.79,0.61
2015,7,"B背心","3-秋",30,0.16,0.8,0.16
2015,7,"C衬衣","1-春",32,1.18,3.68,1.18
2015,7,"C衬衣","2-夏",767,35.33,72.83,35.33
2015,7,"C衬衣","3-秋",38,1.23,3.54,1.23
2015,7,"C衬衣","5-未定义",1,0.04,0.09,0.04
2015,7,"E上衣","1-春",30,0.81,2.15,0.81
2015,7,"E上衣","2-夏",686,24.87,54.39,24.87
2015,7,"E上衣","3-秋",117,3.87,8.65,3.87
2015,7,"E上衣","4-冬",0,0.03,-0.03,0.03
2015,7,"E上衣","5-未定义",1,0.05,0.1,0.05
2015,7,"F风衣","4-冬",1,0.05,0.25,0.05
2015,7,"H打底裤","1-春",28,0.96,1.78,0.96
2015,7,"H打底裤","2-夏",33,1.09,2.11,1.09
2015,7,"H打底裤","3-秋",1,0.02,0.06,0.02
2015,7,"H打底裤","4-冬",5,0.1,0.42,0.1
2015,7,"J马夹","1-春",1,0.05,0.1,0.05
2015,7,"J马夹","2-夏",5,0.09,0.46,0.09
2015,7,"J马夹","3-秋",4,0.28,0.48,0.28
2015,7,"K梭织裤","1-春",138,6,12.82,6
2015,7,"K梭织裤","2-夏",490,15.3,37.41,15.3
2015,7,"K梭织裤","3-秋",83,2.46,7.34,2.46
2015,7,"K梭织裤","4-冬",25,0.49,2.31,0.49
2015,7,"L连衣裙","1-春",44,2.01,5.29,2.01
2015,7,"L连衣裙","2-夏",979,54.81,124.2,54.81
2015,7,"L连衣裙","3-秋",88,3.72,10.13,3.72
2015,7,"L连衣裙","4-冬",21,0.63,2.85,0.63
2015,7,"L连衣裙","5-未定义",1,0.06,0.13,0.06
2015,7,"M棉衣","4-冬",1,0.01,0.28,0.01
2015,7,"N牛仔裤","1-春",44,1.76,4.06,1.76
2015,7,"N牛仔裤","2-夏",64,1.92,5.08,1.92
2015,7,"N牛仔裤","3-秋",29,1.18,2.8,1.18
2015,7,"N牛仔裤","4-冬",2,0.12,0.2,0.12
2015,7,"Q腰裙","1-春",19,0.62,1.5,0.62
2015,7,"Q腰裙","2-夏",76,2.04,5.14,2.04
2015,7,"Q腰裙","3-秋",8,0.46,0.82,0.46
2015,7,"Q腰裙","4-冬",4,0.1,0.37,0.1
2015,7,"S饰品","1-春",15,0.23,0.62,0.23
2015,7,"S饰品","2-夏",4,0.06,0.1,0.06
2015,7,"S饰品","3-秋",1,0.02,0.08,0.02
2015,7,"S饰品","4-冬",3,0.03,0.15,0.03
2015,7,"T恤","1-春",31,0.79,2.28,0.79
2015,7,"T恤","2-夏",832,24.9,59.05,24.9
2015,7,"T恤","3-秋",72,1.38,6.01,1.38
2015,7,"T恤","4-冬",1,0.02,0.08,0.02
2015,7,"T恤","5-未定义",1,0.03,0.06,0.03
2015,7,"W外套","1-春",11,0.43,1.52,0.43
2015,7,"W外套","2-夏",96,3.92,8.55,3.92
2015,7,"W外套","3-秋",24,1.06,3.1,1.06
2015,7,"W外套","4-冬",2,0.14,0.3,0.14
2015,7,"W外套","5-未定义",1,0.04,0.08,0.04
2015,7,"X西装","1-春",4,0.14,0.5,0.14
2015,7,"X西装","3-秋",2,0.1,0.25,0.1
2015,7,"Y羽绒服","4-冬",0,0,0,0
2015,8,"女装","1-春",140,1.42,11.94,1.42
2015,8,"女装","3-秋",32,0.24,3.25,0.24
2015,8,"A针织衫","1-春",223,3.93,29.79,3.93
2015,8,"A针织衫","2-夏",3,0.09,0.32,0.09
2015,8,"A针织衫","3-秋",266,8.3,37.58,8.3
2015,8,"A针织衫","4-冬",61,2.04,9.72,2.04
2015,8,"B背心","1-春",78,0.86,2.03,0.86
2015,8,"B背心","2-夏",41,0.66,2.43,0.66
2015,8,"B背心","3-秋",93,0.31,1.45,0.31
2015,8,"C衬衣","1-春",93,2.51,8.54,2.45
2015,8,"C衬衣","2-夏",1089,36.92,103.74,36.92
2015,8,"C衬衣","3-秋",171,8.76,17.28,8.76
2015,8,"C衬衣","4-冬",1,0.06,0.13,0.06
2015,8,"D大衣","3-秋",5,0.45,0.9,0.45
2015,8,"D大衣","4-冬",4,0.2,1.66,0.2
2015,8,"E上衣","1-春",43,1.01,2.89,1.01
2015,8,"E上衣","2-夏",848,24.66,68.05,24.65
2015,8,"E上衣","3-秋",327,14.1,26.31,14.1
2015,8,"E上衣","4-冬",2,0.07,0.24,0.07
2015,8,"F风衣","1-春",26,1.09,4.48,1.09
2015,8,"F风衣","3-秋",46,2.49,8.01,2.47
2015,8,"F风衣","4-冬",-1,-0.05,-0.25,-0.05
2015,8,"G皮草","4-冬",1,0.2,1.4,0.2
2015,8,"H打底裤","1-春",34,0.99,2.19,0.99
2015,8,"H打底裤","2-夏",52,1.43,3.36,1.43
2015,8,"H打底裤","3-秋",5,0.11,0.3,0.11
2015,8,"H打底裤","4-冬",12,0.25,0.97,0.25
2015,8,"J马夹","1-春",5,0.36,0.6,0.36
2015,8,"J马夹","2-夏",9,0.36,1.02,0.36
2015,8,"J马夹","3-秋",41,3.28,5.99,3.28
2015,8,"K梭织裤","1-春",159,6.85,15.26,6.85
2015,8,"K梭织裤","2-夏",376,9.95,28.56,9.95
2015,8,"K梭织裤","3-秋",330,14.06,32.23,14.06
2015,8,"K梭织裤","4-冬",46,1,4.05,1
2015,8,"K梭织裤","5-未定义",1,0.13,0.14,0.13
2015,8,"L连衣裙","1-春",84,3.95,10.22,3.95
2015,8,"L连衣裙","2-夏",911,41.34,112.16,41.34
2015,8,"L连衣裙","3-秋",407,23,50.35,23
2015,8,"L连衣裙","4-冬",40,1.12,5.46,1.12
2015,8,"L连衣裙","5-未定义",7,1.18,1.29,1.18
2015,8,"M棉衣","4-冬",41,1.1,7.73,1.1
2015,8,"N牛仔裤","1-春",76,2.56,7.41,2.56
2015,8,"N牛仔裤","2-夏",47,1.15,4.07,1.15
2015,8,"N牛仔裤","3-秋",166,6.47,17.55,6.47
2015,8,"N牛仔裤","4-冬",20,0.48,2.12,0.48
2015,8,"P皮衣","1-春",3,0.23,1.14,0.23
2015,8,"P皮衣","3-秋",3,0.38,1.51,0.38
2015,8,"P皮衣","4-冬",9,0.78,6.38,0.78
2015,8,"Q腰裙","1-春",29,1.08,2.32,1.08
2015,8,"Q腰裙","2-夏",86,1.91,6.38,1.91
2015,8,"Q腰裙","3-秋",38,2.34,4.05,2.34
2015,8,"S饰品","1-春",14,0.29,0.72,0.29
2015,8,"S饰品","2-夏",5,0.03,0.06,0.03
2015,8,"S饰品","3-秋",10,0.23,0.74,0.23
2015,8,"S饰品","4-冬",31,0.36,0.85,0.36
2015,8,"T恤","1-春",74,1.33,5.31,1.33
2015,8,"T恤","2-夏",807,19.15,57.44,19.15
2015,8,"T恤","3-秋",296,7.83,22.95,7.83
2015,8,"T恤","4-冬",1,0.02,0.08,0.02
2015,8,"T恤","5-未定义",1,0.09,0.1,0.09
2015,8,"W外套","1-春",30,1.39,3.82,1.39
2015,8,"W外套","2-夏",87,3.5,7.74,3.5
2015,8,"W外套","3-秋",136,9.55,20.7,9.55
2015,8,"W外套","4-冬",29,0.58,5.77,0.58
2015,8,"W外套","5-未定义",1,0.18,0.2,0.18
2015,8,"X西装","1-春",8,0.32,0.99,0.32
2015,8,"X西装","2-夏",3,0.11,0.36,0.11
2015,8,"X西装","3-秋",25,0.85,3.95,0.85
2015,8,"Y羽绒服","4-冬",137,6.98,51.04,6.98
2015,9,"女装","1-春",97,0.91,9.61,0.91
2015,9,"女装","3-秋",248,1.64,41.47,1.64
2015,9,"未定义","4-冬",1,0.02,0.24,0.02
2015,9,"A针织衫","1-春",335,7.5,43.65,7.5
2015,9,"A针织衫","2-夏",1,0.02,0.12,0.02
2015,9,"A针织衫","3-秋",617,24.38,87.48,24.38
2015,9,"A针织衫","4-冬",240,9.14,38.49,9.14
2015,9,"B背心","1-春",52,0.65,1.35,0.65
2015,9,"B背心","2-夏",11,0.19,0.79,0.19
2015,9,"B背心","3-秋",32,0.17,0.98,0.17
2015,9,"C衬衣","1-春",125,3.56,11.34,3.56
2015,9,"C衬衣","2-夏",522,17.03,48.01,17.03
2015,9,"C衬衣","3-秋",349,14.41,35.24,14.41
2015,9,"C衬衣","4-冬",86,4.44,10.58,4.44
2015,9,"D大衣","3-秋",68,6.57,12.17,6.57
2015,9,"D大衣","4-冬",399,51.53,128.47,51.53
2015,9,"E上衣","1-春",93,2.86,7.08,2.86
2015,9,"E上衣","2-夏",250,6.87,20.21,6.87
2015,9,"E上衣","3-秋",416,17.53,35.56,17.53
2015,9,"E上衣","4-冬",8,0.38,0.89,0.38
2015,9,"F风衣","1-春",297,24.99,50.29,24.99
2015,9,"F风衣","3-秋",138,8.73,23.56,8.73
2015,9,"F风衣","4-冬",1,0.05,0.26,0.05
2015,9,"G皮草","3-秋",9,1.59,3.81,1.59
2015,9,"G皮草","4-冬",2,0.6,2,0.6
2015,9,"H打底裤","1-春",47,1.44,3.02,1.44
2015,9,"H打底裤","2-夏",35,0.93,2.31,0.93
2015,9,"H打底裤","3-秋",9,0.14,0.61,0.14
2015,9,"H打底裤","4-冬",13,0.32,1.16,0.32
2015,9,"J马夹","1-春",24,1.57,2.86,1.57
2015,9,"J马夹","2-夏",1,0.03,0.11,0.03
2015,9,"J马夹","3-秋",78,7.55,12.53,7.55
2015,9,"J马夹","4-冬",41,2.31,4.62,2.31
2015,9,"K梭织裤","1-春",91,2.95,8.88,2.95
2015,9,"K梭织裤","2-夏",111,3.06,8.56,3.06
2015,9,"K梭织裤","3-秋",458,17.54,43.74,17.55
2015,9,"K梭织裤","4-冬",199,5.65,21.47,5.65
2015,9,"L连衣裙","1-春",207,12.12,25.71,12.12
2015,9,"L连衣裙","2-夏",271,11.13,33.13,11.13
2015,9,"L连衣裙","3-秋",478,26.7,60.87,26.7
2015,9,"L连衣裙","4-冬",81,4.91,12.72,4.91
2015,9,"L连衣裙","5-未定义",1,0.13,0.15,0.13
2015,9,"M棉衣","4-冬",109,4.96,20.84,4.96
2015,9,"N牛仔裤","1-春",74,2.76,7.29,2.76
2015,9,"N牛仔裤","2-夏",13,0.35,1.18,0.35
2015,9,"N牛仔裤","3-秋",275,11.24,28.85,11.24
2015,9,"N牛仔裤","4-冬",69,1.79,7.54,1.79
2015,9,"P皮衣","1-春",5,0.55,2.17,0.55
2015,9,"P皮衣","3-秋",44,8.54,23.5,8.54
2015,9,"P皮衣","4-冬",8,0.69,5.59,0.69
2015,9,"Q腰裙","1-春",17,0.55,1.31,0.55
2015,9,"Q腰裙","2-夏",53,1.13,3.91,1.13
2015,9,"Q腰裙","3-秋",63,3.49,6.36,3.49
2015,9,"Q腰裙","4-冬",29,1.18,3.1,1.18
2015,9,"S饰品","1-春",13,0.26,0.75,0.26
2015,9,"S饰品","2-夏",7,0.15,0.43,0.15
2015,9,"S饰品","3-秋",9,0.15,0.58,0.15
2015,9,"S饰品","4-冬",28,0.47,1.07,0.47
2015,9,"T恤","1-春",61,1.2,4.5,1.2
2015,9,"T恤","2-夏",288,6.78,20.37,6.78
2015,9,"T恤","3-秋",346,9.15,27.49,9.15
2015,9,"T恤","4-冬",25,0.78,1.94,0.78
2015,9,"W外套","1-春",102,4.87,13.04,4.87
2015,9,"W外套","2-夏",39,1.51,3.47,1.51
2015,9,"W外套","3-秋",573,34.77,84.99,34.77
2015,9,"W外套","4-冬",85,5.61,15.93,5.61
2015,9,"W外套","5-未定义",3,0.54,0.59,0.54
2015,9,"X西装","1-春",16,0.48,1.93,0.48
2015,9,"X西装","2-夏",1,0.05,0.16,0.05
2015,9,"X西装","3-秋",49,1.3,6.47,1.3
2015,9,"Y羽绒服","4-冬",395,19.18,110.33,19.18
2015,10,"女装","1-春",95,0.87,8.58,0.87
2015,10,"女装","3-秋",23,0.2,3.14,0.2
2015,10,"未定义","4-冬",2,0.04,0.48,0.04
2015,10,"未定义","5-未定义",0,0,0,0
2015,10,"A针织衫","1-春",195,6.29,25.18,6.29
2015,10,"A针织衫","2-夏",4,0.09,0.47,0.09
2015,10,"A针织衫","3-秋",518,23.36,75.23,23.36
2015,10,"A针织衫","4-冬",692,42.29,113.55,42.29
2015,10,"B背心","1-春",30,0.37,0.9,0.37
2015,10,"B背心","2-夏",3,0.02,0.16,0.02
2015,10,"B背心","3-秋",7,0.04,0.19,0.04
2015,10,"C衬衣","1-春",78,2.85,7.43,2.85
2015,10,"C衬衣","2-夏",199,6.3,18.25,6.3
2015,10,"C衬衣","3-秋",362,13.55,37.92,13.51
2015,10,"C衬衣","4-冬",132,9.18,18.11,9.18
2015,10,"D大衣","3-秋",121,11.6,21.66,11.6
2015,10,"D大衣","4-冬",510,74.68,162.13,74.68
2015,10,"E上衣","1-春",206,6.74,16.55,6.74
2015,10,"E上衣","2-夏",64,1.77,5.35,1.77
2015,10,"E上衣","3-秋",390,14.52,33.32,14.52
2015,10,"E上衣","4-冬",44,2.07,5.04,2.07
2015,10,"F风衣","1-春",380,34.64,64.12,34.64
2015,10,"F风衣","3-秋",85,5.98,14.85,5.98
2015,10,"F风衣","4-冬",2,0.11,0.41,0.11
2015,10,"G皮草","3-秋",16,3.78,8.99,3.78
2015,10,"G皮草","4-冬",1,0.3,1.97,0.3
2015,10,"H打底裤","1-春",30,0.96,1.89,0.96
2015,10,"H打底裤","2-夏",13,0.31,0.87,0.31
2015,10,"H打底裤","3-秋",7,0.11,0.35,0.11
2015,10,"H打底裤","4-冬",13,0.38,1.24,0.38
2015,10,"J马夹","1-春",11,0.68,1.3,0.68
2015,10,"J马夹","3-秋",52,4.97,8.76,4.97
2015,10,"J马夹","4-冬",153,10.34,21.05,10.34
2015,10,"J马夹","5-未定义",1,0.15,0.18,0.15
2015,10,"K梭织裤","1-春",51,1.43,4.85,1.43
2015,10,"K梭织裤","2-夏",39,0.91,2.91,0.91
2015,10,"K梭织裤","3-秋",400,14.33,37.33,14.27
2015,10,"K梭织裤","4-冬",325,13.84,35.38,13.84
2015,10,"L连衣裙","1-春",242,14.6,29.97,14.6
2015,10,"L连衣裙","2-夏",79,3.15,9.63,3.15
2015,10,"L连衣裙","3-秋",320,16.17,38.79,16.17
2015,10,"L连衣裙","4-冬",169,14.9,29.23,14.9
2015,10,"L连衣裙","5-未定义",1,0.13,0.15,0.13
2015,10,"M棉衣","4-冬",241,9.49,46.97,9.49
2015,10,"N牛仔裤","1-春",68,2.76,6.86,2.76
2015,10,"N牛仔裤","2-夏",7,0.19,0.67,0.19
2015,10,"N牛仔裤","3-秋",197,8.08,20.8,8.07
2015,10,"N牛仔裤","4-冬",66,2.53,6.93,2.53
2015,10,"P皮衣","1-春",3,0.22,0.68,0.22
2015,10,"P皮衣","2-夏",1,0.08,0.17,0.08
2015,10,"P皮衣","3-秋",59,12.23,31.3,12.23
2015,10,"P皮衣","4-冬",4,0.33,2.6,0.33
2015,10,"Q腰裙","1-春",25,0.83,1.88,0.83
2015,10,"Q腰裙","2-夏",38,0.71,2.88,0.71
2015,10,"Q腰裙","3-秋",56,2.9,5.47,2.9
2015,10,"Q腰裙","4-冬",61,2.59,7.05,2.59
2015,10,"S饰品","1-春",14,0.23,0.74,0.23
2015,10,"S饰品","2-夏",7,0.08,0.21,0.08
2015,10,"S饰品","3-秋",13,0.16,0.46,0.16
2015,10,"S饰品","4-冬",75,2.21,4.71,2.21
2015,10,"T恤","1-春",49,1.51,3.79,1.51
2015,10,"T恤","2-夏",88,1.74,6.5,1.74
2015,10,"T恤","3-秋",247,6.21,18.55,6.21
2015,10,"T恤","4-冬",46,2.01,3.62,2.01
2015,10,"W外套","1-春",99,5.77,12.67,5.71
2015,10,"W外套","2-夏",15,0.62,1.34,0.62
2015,10,"W外套","3-秋",562,32.75,79.52,32.66
2015,10,"W外套","4-冬",275,25.12,55.05,25.12
2015,10,"W外套","5-未定义",2,0.36,0.42,0.36
2015,10,"X西装","1-春",22,0.62,2.68,0.62
2015,10,"X西装","2-夏",0,0,0,0
2015,10,"X西装","3-秋",27,0.88,3.72,0.88
2015,10,"Y羽绒服","4-冬",409,23.2,118.72,23.2
2015,10,"Z赠品","4-冬",4,0.12,0.14,0.12
2015,10,"Z赠品","5-未定义",1,0,0.02,0
2015,11,"女装","1-春",5,0.06,0.45,0.06
2015,11,"女装","3-秋",13,0.09,1.34,0.09
2015,11,"未定义","4-冬",22,0.44,5.88,0.44
2015,11,"A针织衫","1-春",64,2.28,8.24,2.28
2015,11,"A针织衫","3-秋",174,9.39,25.69,9.39
2015,11,"A针织衫","4-冬",871,55.66,137.2,55.66
2015,11,"B背心","1-春",7,0.06,0.15,0.06
2015,11,"C衬衣","1-春",38,1.31,3.78,1.31
2015,11,"C衬衣","2-夏",60,1.9,5.26,1.9
2015,11,"C衬衣","3-秋",87,3.2,9.33,3.2
2015,11,"C衬衣","4-冬",122,8.68,16.51,8.68
2015,11,"D大衣","3-秋",64,6.5,12.02,6.5
2015,11,"D大衣","4-冬",615,93.39,193.85,93.39
2015,11,"D大衣","5-未定义",1,0.2,0.33,0.2
2015,11,"E上衣","1-春",99,3.33,7.7,3.33
2015,11,"E上衣","2-夏",22,0.74,1.83,0.74
2015,11,"E上衣","3-秋",96,3.59,8.23,3.59
2015,11,"E上衣","4-冬",30,1.35,3.57,1.35
2015,11,"F风衣","1-春",322,30.02,54.35,30.02
2015,11,"F风衣","3-秋",31,2.47,5.61,2.47
2015,11,"F风衣","4-冬",2,0.1,0.5,0.1
2015,11,"G皮草","3-秋",9,2.2,5.68,2.2
2015,11,"G皮草","4-冬",7,1.18,7.73,1.18
2015,11,"H打底裤","1-春",10,0.38,0.68,0.38
2015,11,"H打底裤","2-夏",4,0.1,0.25,0.1
2015,11,"H打底裤","3-秋",3,0.07,0.18,0.07
2015,11,"H打底裤","4-冬",17,0.65,1.82,0.65
2015,11,"J马夹","3-秋",0,0,0,0
2015,11,"J马夹","4-冬",180,9.95,20.73,9.95
2015,11,"K梭织裤","1-春",18,0.54,1.74,0.54
2015,11,"K梭织裤","2-夏",14,0.39,0.96,0.39
2015,11,"K梭织裤","3-秋",144,5.63,13.1,5.63
2015,11,"K梭织裤","4-冬",404,22.16,47.42,22.16
2015,11,"K梭织裤","5-未定义",1,0.09,0.12,0.09
2015,11,"L连衣裙","1-春",74,4.86,9.29,4.86
2015,11,"L连衣裙","2-夏",29,1.39,3.71,1.39
2015,11,"L连衣裙","3-秋",61,3.3,7.39,3.3
2015,11,"L连衣裙","4-冬",144,12.79,24.61,12.79
2015,11,"M棉衣","4-冬",379,20.71,71.56,20.71
2015,11,"N牛仔裤","1-春",37,1.93,3.41,1.93
2015,11,"N牛仔裤","2-夏",3,0.1,0.3,0.1
2015,11,"N牛仔裤","3-秋",83,3.78,8.61,3.78
2015,11,"N牛仔裤","4-冬",66,2.36,6.56,2.36
2015,11,"P皮衣","1-春",3,0.23,0.68,0.23
2015,11,"P皮衣","3-秋",43,9.46,22.72,9.46
2015,11,"P皮衣","4-冬",2,0.33,1.6,0.33
2015,11,"Q腰裙","1-春",8,0.3,0.59,0.3
2015,11,"Q腰裙","2-夏",15,0.24,1.19,0.24
2015,11,"Q腰裙","3-秋",9,0.37,0.84,0.37
2015,11,"Q腰裙","4-冬",69,2.83,8.34,2.83
2015,11,"S饰品","1-春",8,0.11,0.2,0.11
2015,11,"S饰品","2-夏",1,0.02,0.06,0.02
2015,11,"S饰品","3-秋",12,0.22,0.96,0.22
2015,11,"S饰品","4-冬",118,3.85,6.99,3.85
2015,11,"T恤","1-春",9,0.29,0.72,0.29
2015,11,"T恤","2-夏",18,0.24,1.27,0.24
2015,11,"T恤","3-秋",59,1.67,4.43,1.67
2015,11,"T恤","4-冬",20,0.97,1.58,0.97
2015,11,"W外套","1-春",11,0.45,1.27,0.45
2015,11,"W外套","2-夏",2,0.08,0.18,0.08
2015,11,"W外套","3-秋",163,9.9,24.72,9.9
2015,11,"W外套","4-冬",489,56,108.68,56
2015,11,"X西装","1-春",4,0.16,0.51,0.16
2015,11,"X西装","3-秋",19,0.57,2.6,0.57
2015,11,"Y羽绒服","4-冬",738,72.59,227.97,72.59
2015,11,"Z赠品","4-冬",3,0.08,0.1,0.08
2015,12,"女装","1-春",5,0.07,0.39,0.07
2015,12,"女装","3-秋",11,0.13,1.87,0.13
2015,12,"未定义","4-冬",24,0.48,6.6,0.48
2015,12,"未定义","5-未定义",64,3.78,13.91,3.78
2015,12,"A针织衫","1-春",44,1.77,5.69,1.77
2015,12,"A针织衫","3-秋",118,6.83,16.51,6.83
2015,12,"A针织衫","4-冬",634,36.21,98.52,36.21
2015,12,"B背心","1-春",6,0.06,0.15,0.06
2015,12,"B背心","3-秋",1,0.01,0.02,0.01
2015,12,"C衬衣","1-春",12,0.47,1.13,0.47
2015,12,"C衬衣","2-夏",34,1.25,3.25,1.25
2015,12,"C衬衣","3-秋",68,3.08,7.65,3.08
2015,12,"C衬衣","4-冬",183,12.69,24.02,12.69
2015,12,"D大衣","3-秋",28,2.91,5.01,2.91
2015,12,"D大衣","4-冬",623,93.74,188.84,93.74
2015,12,"E上衣","1-春",75,2.29,5.96,2.29
2015,12,"E上衣","2-夏",4,0.17,0.36,0.17
2015,12,"E上衣","3-秋",55,2.12,4.81,2.12
